Keyword,Similarity Score
"[('health anxiety', 0.8896), ('anxiety', 0.8074), ('ok health', 0.6371), ('health', 0.5661), ('ok', 0.2114)]",0.65498483
"[('ache numbness', 0.7911), ('stomach ache', 0.7112), ('pain', 0.4915), ('stomach', 0.4562), ('phewww', 0.1507)]",0.65496284
"[('didnt amitriptyline', 0.6631), ('loss appetite', 0.4498), ('sleep fatigue', 0.4128), ('like day', 0.1474), ('seeing change', 0.1127)]",0.6549042
"[('cyclothymia bipolar', 0.8481), ('cyclothymia', 0.5901), ('circumstantial', 0.5065), ('bipolar', 0.4987), ('episode', 0.2176)]",0.6548914
"[('anxiety summer', 0.7245), ('getting anxiety', 0.6712), ('panick', 0.4394), ('started getting', 0.1613), ('attack constant', 0.15)]",0.6548223
"[('depression psychosiswe', 0.6182), ('taking medsthrapy', 0.4045), ('son', 0.2033), ('isolate push', 0.1574), ('deal himhe', 0.1327)]",0.6547189
"[('needing antidepressant', 0.7572), ('taking post', 0.4365), ('stop', 0.3268), ('needing', 0.3193), ('hey youre', 0.2558)]",0.65468526
"[('xanax anxiety', 0.797), ('prescribe xanax', 0.725), ('andres prescribe', 0.5036), ('anxiety', 0.4941), ('doctor martin', 0.3596)]",0.6546775
"[('ocd different', 0.6909), ('anxiety disorder', 0.6763), ('dsm tr', 0.3517), ('different category', 0.2372), ('called', 0.0855)]",0.6546739
"[('memarried narcissist', 0.7797), ('narcissist feel', 0.7582), ('feel time', 0.4782), ('memarried', 0.3875), ('yepthats', 0.243)]",0.65466464
"[('adderal prozac', 0.6522), ('year adhdanixety', 0.5705), ('natural supplement', 0.4279), ('month', 0.2636), ('anymore', 0.1463)]",0.6546613
"[('functioning anxiety', 0.7629), ('anxiety', 0.7289), ('high', 0.3187), ('functioning', 0.3004), ('recently heard', 0.2252)]",0.6545141
"[('anxietypanic attack', 0.6715), ('depression getting', 0.4999), ('wish holistic', 0.4754), ('coverd medical', 0.3301), ('getting best', 0.1178)]",0.6544932
"[('ive symptom', 0.7253), ('symptom', 0.6371), ('hell nah', 0.5334), ('nah ive', 0.5305), ('ive', 0.3863)]",0.65447515
"[('pregnant anxiety', 0.6462), ('magnesium doesnt', 0.3776), ('medicine worse', 0.2306), ('gaba', 0.2106), ('help stay', 0.1534)]",0.65441465
"[('anxiety depression', 0.611), ('factor anxiety', 0.6078), ('reflux big', 0.564), ('acid', 0.3169), ('factor', 0.2346)]",0.6542783
"[('functioning depression', 0.8455), ('depression', 0.7584), ('high functioning', 0.6831), ('functioning', 0.4595), ('high', 0.4033)]",0.65424454
"[('panic disorder', 0.7494), ('health anxiety', 0.7406), ('struggling', 0.3882), ('health', 0.3737), ('turned', 0.0923)]",0.6541225
"[('life autismadhd', 0.5829), ('diagnosed late', 0.4472), ('ask woman', 0.4071), ('issue', 0.2528), ('thought mh', 0.1877)]",0.65411365
"[('trigeminal neuralgia', 0.7313), ('opioid crisis', 0.5395), ('anxious bound', 0.2997), ('extremely depressed', 0.275), ('believe', 0.0395)]",0.6540499
"[('severe anxiety', 0.7189), ('literally day', 0.5583), ('suffer', 0.4566), ('severe', 0.3733), ('literally', 0.3146)]",0.6540127
"[('depression sleep', 0.6133), ('lot anxiety', 0.5246), ('mind wont', 0.3759), ('ive tried', 0.2928), ('shut lot', 0.2483)]",0.6539902
"[('adhd depression', 0.8631), ('depression stupid', 0.5607), ('question ik', 0.276), ('stupid', 0.1486), ('question', 0.1471)]",0.65392643
"[('coping severe', 0.6206), ('disassociation', 0.4576), ('avoidance', 0.4564), ('barely functioning', 0.3645), ('im', 0.1955)]",0.6537246
"[('anxiety panic', 0.7378), ('headache huge', 0.6675), ('attack headache', 0.6592), ('attack', 0.2466), ('huge', 0.1951)]",0.65372425
"[('life aai', 0.6016), ('tired inspiring', 0.5762), ('wrong life', 0.4731), ('whats wrong', 0.3245), ('thanks know', 0.1535)]",0.65369415
"[('mentally tired', 0.8146), ('tired man', 0.6397), ('feel physically', 0.635), ('physically mentally', 0.6306), ('man', 0.3059)]",0.6536341
"[('balanced wobbly', 0.6579), ('im anxious', 0.5317), ('treading water', 0.3863), ('experience feeling', 0.29), ('like youre', 0.1844)]",0.65358824
"[('adhd', 0.6505), ('chronically early', 0.5374), ('early didnt', 0.446), ('day', 0.238), ('apparently rude', 0.229)]",0.65348977
"[('born adhd', 0.9136), ('adhd develop', 0.8875), ('adhd', 0.717), ('born', 0.4052), ('develop', 0.3816)]",0.6534881
"[('people adhd', 0.7857), ('adhd need', 0.7313), ('need anxiety', 0.6255), ('people', 0.2322), ('need', 0.14)]",0.6534671
"[('extroverted im', 0.528), ('lack feeling', 0.4574), ('know rut', 0.2833), ('med', 0.1799), ('really', 0.0534)]",0.65346706
"[('feel paralyzed', 0.6774), ('anxiety', 0.5853), ('hurt', 0.2908), ('body', 0.1806), ('like', 0.0747)]",0.6534421
"[('benzo ruined', 0.8883), ('benzo', 0.774), ('ruined life', 0.6162), ('life', 0.3794), ('ruined', 0.3663)]",0.6534138
"[('syndromei diazépamit', 0.7279), ('diazépamit doesnt', 0.595), ('myofascial', 0.5113), ('doesnt work', 0.2305), ('work', 0.1027)]",0.6534083
"[('health anxiety', 0.817), ('anxiety', 0.7093), ('really health', 0.4966), ('im really', 0.3154), ('im', 0.3126)]",0.65338945
"[('diagnosed bpd', 0.5666), ('dissociation moving', 0.3088), ('mess sincerely', 0.2817), ('thank kind', 0.2145), ('funded', 0.1579)]",0.65338933
"[('depression anxiety', 0.651), ('diagnosis chronic', 0.4753), ('issue year', 0.2846), ('brain', 0.2738), ('sick', 0.1917)]",0.6533848
"[('hungry symptom', 0.8487), ('whats diagnosis', 0.3737), ('shit dr', 0.2793), ('needing', 0.1653), ('obvious whats', 0.1501)]",0.65338373
"[('cbt help', 0.5629), ('therapist depends', 0.4996), ('depression stem', 0.4824), ('change changeenvironmentjobpeople', 0.213), ('reactive need', 0.1784)]",0.65334964
"[('exercise adhd', 0.7327), ('happy motivated', 0.5067), ('home work', 0.3242), ('got bored', 0.2471), ('soon', 0.01)]",0.65333164
"[('depression fluctuates', 0.7094), ('fluctuates able', 0.5753), ('able function', 0.4051), ('feel', 0.2908), ('like carry', 0.2064)]",0.6532928
"[('chest pain', 0.6581), ('cardiologist ruled', 0.6373), ('family history', 0.2494), ('continuous', 0.1412), ('went', 0.0829)]",0.653288
"[('sad depressed', 0.609), ('feel normal', 0.6071), ('symptom dont', 0.548), ('used feel', 0.3954), ('im', 0.1766)]",0.65322745
"[('help adhd', 0.715), ('supplement food', 0.6521), ('food help', 0.5359), ('food', 0.3055), ('help', 0.0436)]",0.6531681
"[('peace depression', 0.7632), ('help peace', 0.6379), ('depression', 0.5222), ('dont want', 0.2064), ('help', 0.1975)]",0.65314025
"[('complex ptsd', 0.7324), ('video dissociative', 0.7124), ('symptom', 0.3414), ('watch', 0.3295), ('complex', 0.1427)]",0.65312535
"[('escaping depression', 0.7373), ('work resilient', 0.5551), ('inspiring', 0.3739), ('relationship abuser', 0.3689), ('people work', 0.1422)]",0.6530864
"[('anxiety exhausting', 0.8543), ('anxiety', 0.6626), ('exhausting majority', 0.6169), ('exhausting', 0.4941), ('majority', 0.3952)]",0.6530442
"[('anxiety underlying', 0.822), ('anxiety', 0.7748), ('health issue', 0.5115), ('underlying issue', 0.3813), ('issue', 0.2568)]",0.6530331
"[('dad icu', 0.588), ('ventilated week', 0.5556), ('intubated im', 0.488), ('im depressed', 0.3771), ('know', 0.1105)]",0.65286034
"[('anxiety disappears', 0.8004), ('hope anxiety', 0.7058), ('anxiety', 0.6188), ('disappears', 0.3772), ('hope', 0.3456)]",0.65281606
"[('anxiety reason', 0.8224), ('physical anxiety', 0.771), ('anxiety', 0.7145), ('reason', 0.439), ('physical', 0.2347)]",0.6527882
"[('cystic fibrosis', 0.6997), ('dont fight', 0.388), ('good', 0.1978), ('dont know', 0.1764), ('left', 0.0549)]",0.6527881
"[('feel anxiety', 0.6666), ('hyperventilating happening', 0.6493), ('body', 0.1864), ('got point', 0.0867), ('start', 0.0635)]",0.6527059
"[('diagnosed gad', 0.7789), ('diagnosed add', 0.5683), ('add kindergarten', 0.5091), ('life', 0.2508), ('got', 0.1102)]",0.65268946
"[('mood time', 0.7408), ('change mood', 0.7225), ('mind change', 0.6307), ('mind', 0.5073), ('time', 0.3308)]",0.65264595
"[('pharmacological approach', 0.5468), ('psychologist help', 0.527), ('mindset pacient', 0.4723), ('help sister', 0.3426), ('dr said', 0.2941)]",0.6526245
"[('wife depression', 0.6498), ('carnivore diet', 0.5081), ('anxiety year', 0.3457), ('ago week', 0.2123), ('started', 0.0417)]",0.6526135
"[('ive isolating', 0.5778), ('yr mannnnn', 0.5045), ('tired', 0.4879), ('isolating yr', 0.4862), ('im', 0.3316)]",0.65256935
"[('depression symptom', 0.6397), ('dollar low', 0.6348), ('thats depression', 0.5237), ('level', 0.3318), ('thats', 0.1331)]",0.65256476
"[('work depression', 0.6733), ('ive sick', 0.4405), ('bare thought', 0.3066), ('going', 0.2135), ('soon', 0.0943)]",0.6525527
"[('depression worrying', 0.8059), ('future depression', 0.7154), ('anxiety', 0.6319), ('worrying past', 0.511), ('future', 0.3698)]",0.6525416
"[('feel lightheaded', 0.6757), ('sweating', 0.6187), ('hot', 0.3869), ('im', 0.1803), ('stand', 0.0924)]",0.65253925
"[('feeling numb', 0.5529), ('caring say', 0.5185), ('say consequence', 0.477), ('god ive', 0.3038), ('horrendous', 0.2262)]",0.65250903
"[('bipolar type', 0.653), ('depression useless', 0.5235), ('giving advice', 0.3335), ('variant year', 0.247), ('ii heard', 0.2043)]",0.6525024
"[('ocd anxiety', 0.8153), ('therapy', 0.4197), ('intense', 0.2826), ('diagnosed year', 0.2811), ('iv', 0.16)]",0.6524739
"[('chronic ptsdcptsd', 0.7182), ('panic rough', 0.5152), ('damn flash', 0.4406), ('helped', 0.3373), ('chronic', 0.3075)]",0.6524045
"[('severe anxiety', 0.544), ('effexor tho', 0.4563), ('online school', 0.3897), ('year switched', 0.1413), ('cuz', 0.0205)]",0.6523709
"[('called adhd', 0.822), ('aka', 0.3542), ('burnout aka', 0.3072), ('called', 0.2467), ('yea', 0.2456)]",0.6523168
"[('overreacting tbh', 0.7183), ('stressful people', 0.608), ('say im', 0.2884), ('people say', 0.2767), ('tbh', 0.2527)]",0.65229774
"[('heart beat', 0.5051), ('ok sleep', 0.4696), ('feeling im', 0.4334), ('shaking really', 0.374), ('bad', 0.2026)]",0.65228057
"[('chronic tinnitus', 0.7391), ('anxiety going', 0.5686), ('difficult block', 0.2221), ('chronic', 0.178), ('going', 0.0657)]",0.6522796
"[('ive depressed', 0.8502), ('depressed year', 0.7603), ('depressed', 0.7083), ('year', 0.3615), ('ive', 0.3414)]",0.6522567
"[('debilitating anxiety', 0.6992), ('dependence', 0.3762), ('life', 0.3276), ('like dont', 0.154), ('better quality', 0.1251)]",0.6522012
"[('functioning depression', 0.7121), ('depression', 0.6119), ('high functioning', 0.4494), ('help high', 0.4466), ('help', 0.1874)]",0.6521804
"[('self harmed', 0.7605), ('worst thing', 0.6228), ('ive self', 0.5367), ('worst', 0.5096), ('thing ive', 0.354)]",0.6521741
"[('functioning depression', 0.739), ('depression', 0.6108), ('support high', 0.5073), ('high functioning', 0.4401), ('high', 0.2361)]",0.6521632
"[('help anxiety', 0.7879), ('anxiety', 0.7072), ('need help', 0.2758), ('help', 0.235), ('need', 0.1707)]",0.6521332
"[('bad heartburn', 0.6342), ('nauseous stress', 0.6123), ('pain night', 0.3862), ('wake shaking', 0.3584), ('really', 0.0814)]",0.6521297
"[('anxiety inability', 0.6276), ('fightflightfreeze situation', 0.497), ('self regulate', 0.3819), ('hand isnt', 0.2336), ('threat itd', 0.2301)]",0.6520661
"[('lived narcissist', 0.626), ('depression generalized', 0.5278), ('succeed', 0.3431), ('strength fight', 0.3327), ('turn thing', 0.1969)]",0.6520246
"[('tremor anxiety', 0.7469), ('panic attack', 0.5335), ('control extreme', 0.4181), ('feel control', 0.3817), ('feel', 0.1418)]",0.6519992
"[('ptsd adhd', 0.7243), ('trauma feel', 0.469), ('symptom similar', 0.4416), ('tell difference', 0.2794), ('like fit', 0.2336)]",0.65198714
"[('anxiety homework', 0.8134), ('stressed homework', 0.6784), ('im stressed', 0.5774), ('thing help', 0.4759), ('homework im', 0.4292)]",0.6519654
"[('lung cancer', 0.5797), ('dad diagnosed', 0.5611), ('im anxious', 0.4066), ('thinking', 0.2558), ('stage', 0.2011)]",0.65193963
"[('medication sleep', 0.7326), ('chance antidepressant', 0.6705), ('medication medication', 0.5498), ('antianxiety', 0.4436), ('chance', 0.1456)]",0.65192187
"[('scar yepthats', 0.5951), ('major depressive', 0.3969), ('episode', 0.2937), ('really dont', 0.174), ('gave left', 0.1418)]",0.6519205
"[('acceptance anxiety', 0.8807), ('acceptance', 0.637), ('anxiety greatly', 0.5294), ('symptom', 0.3967), ('greatly reduce', 0.1205)]",0.6519095
"[('psychoanalysis help', 0.7561), ('battle anxiety', 0.703), ('anxiety', 0.6421), ('help battle', 0.3774), ('help', 0.1904)]",0.6518721
"[('migraine headache', 0.7013), ('tab amitriptyline', 0.5423), ('caforgot', 0.4108), ('prophylaxis', 0.2928), ('diagnosed', 0.1802)]",0.6518595
"[('focus stomach', 0.842), ('stomach pain', 0.7769), ('stomach', 0.543), ('focus', 0.5179), ('pain', 0.388)]",0.65185726
"[('iron anxiety', 0.886), ('low iron', 0.6792), ('anxiety', 0.6091), ('idk low', 0.3795), ('idk', 0.1931)]",0.65182424
"[('emptiness hopelessness', 0.7371), ('ruminarion', 0.5536), ('horrible feeling', 0.5338), ('feeling', 0.3246), ('horrible', 0.261)]",0.6518141
"[('social anxiety', 0.7761), ('suffer social', 0.6299), ('hard manage', 0.3685), ('suffer', 0.3467), ('really', 0.0568)]",0.6518107
"[('anxiety hate', 0.851), ('chronic anxiety', 0.7306), ('relate chronic', 0.4888), ('hate', 0.4492), ('relate', 0.3521)]",0.65169126
"[('anxiety tension', 0.6015), ('heart pain', 0.5987), ('lung problem', 0.5596), ('went doctor', 0.3727), ('turn', 0.0633)]",0.65169036
"[('discovering depression', 0.7218), ('anxiety im', 0.7013), ('depression', 0.6088), ('im discovering', 0.4296), ('im', 0.2526)]",0.6516737
"[('ive depressed', 0.8836), ('depressed life', 0.8016), ('depressed', 0.7433), ('life', 0.4314), ('ive', 0.4189)]",0.65166736
"[('extent depression', 0.845), ('depression affect', 0.8165), ('affect', 0.4013), ('human', 0.2581), ('extent', 0.2462)]",0.65157795
"[('functioning anxiety', 0.834), ('anxiety exist', 0.8204), ('high functioning', 0.5949), ('high', 0.3498), ('exist', 0.2639)]",0.65153944
"[('sleep time', 0.6323), ('hour nice', 0.3773), ('use phone', 0.3115), ('dont eat', 0.2388), ('dont need', 0.2348)]",0.6515055
"[('kot depression', 0.6551), ('depression', 0.6387), ('im kot', 0.4796), ('swear im', 0.4747), ('bye', 0.4084)]",0.6514584
"[('understanding depression', 0.6258), ('looking therapy', 0.5661), ('video helped', 0.4694), ('currently looking', 0.1363), ('little bit', 0.1291)]",0.6514279
"[('anti depressant', 0.7978), ('medication make', 0.4867), ('make feel', 0.3634), ('ok anti', 0.2821), ('worse', 0.2338)]",0.6514152
"[('anxiety advice', 0.7606), ('experienced anxiety', 0.7532), ('advice', 0.395), ('experienced', 0.2556), ('wonder people', 0.2431)]",0.6514102
"[('narcissist personality', 0.8264), ('personality disorder', 0.659), ('disorder', 0.5048), ('enlighten', 0.263), ('kindly', 0.214)]",0.6513942
"[('depression stop', 0.868), ('yeah depression', 0.753), ('depression', 0.6564), ('stop', 0.2809), ('yeah', 0.1901)]",0.6513844
"[('panic attack', 0.5726), ('nose ekg', 0.5705), ('work anxiety', 0.5251), ('left face', 0.3764), ('lab work', 0.1386)]",0.6513666
"[('depersonalization derealization', 0.6028), ('sens thought', 0.3779), ('diverted attention', 0.3779), ('constantly repetition', 0.3588), ('youtube gaining', 0.2195)]",0.65132856
"[('depression hand', 0.854), ('hmmmadhd depression', 0.6628), ('depression', 0.6227), ('handthey', 0.4934), ('hmmmadhd', 0.2579)]",0.6513058
"[('panicanxiety attack', 0.7168), ('breathe', 0.5721), ('brain control', 0.3425), ('im middle', 0.1675), ('state', 0.0248)]",0.65130556
"[('im lonely', 0.6674), ('feeling everyday', 0.6092), ('thinking', 0.3427), ('dint know', 0.2166), ('hard stop', 0.1809)]",0.6513025
"[('exercise energy', 0.561), ('im walk', 0.5568), ('feel better', 0.3793), ('going', 0.1559), ('tuff', 0.1021)]",0.65128064
"[('benzo addiction', 0.7238), ('amen advice', 0.3022), ('feeling seriously', 0.242), ('cope major', 0.2185), ('scary symtomps', 0.2112)]",0.65121984
"[('restlessness slipped', 0.6406), ('dizziness inner', 0.5422), ('disc cervical', 0.4298), ('mri', 0.4259), ('ive attack', 0.1051)]",0.6512083
"[('numbness left', 0.7042), ('week help', 0.3469), ('symptom', 0.3153), ('left', 0.1481), ('new', 0.0551)]",0.65115076
"[('creative mind', 0.7249), ('caused anxiety', 0.6567), ('anxiety', 0.6499), ('mind caused', 0.5562), ('mind', 0.4439)]",0.65111786
"[('depressed surviving', 0.6121), ('im scared', 0.4842), ('point dont', 0.3583), ('im good', 0.3355), ('bad thought', 0.1299)]",0.6511044
"[('weed control', 0.6499), ('anxiety idk', 0.5317), ('ive learned', 0.3518), ('feel like', 0.216), ('year idk', 0.1704)]",0.6510909
"[('reading havent', 0.5996), ('negative thought', 0.5722), ('leave bed', 0.5145), ('havent leave', 0.398), ('day spiring', 0.3477)]",0.6510452
"[('recommendation antidepressant', 0.7198), ('think zoloft', 0.6567), ('figure brain', 0.3623), ('thank youwhat', 0.2188), ('type', 0.1769)]",0.6509598
"[('bipolar symptom', 0.5942), ('cause theyre', 0.2597), ('helpful', 0.217), ('king sound', 0.2152), ('lol', 0.1296)]",0.6509434
"[('suffer depression', 0.7168), ('prayer alot', 0.4847), ('time felt', 0.3931), ('like die', 0.3135), ('help', 0.1955)]",0.65090775
"[('emergency potassium', 0.6521), ('taking med', 0.4842), ('hospital normal', 0.3965), ('im scared', 0.362), ('constantly going', 0.1524)]",0.6508411
"[('horrible anxiety', 0.8541), ('anxiety issue', 0.7611), ('horrible', 0.3807), ('hella', 0.3586), ('issue', 0.3102)]",0.6508155
"[('childhood trauma', 0.7473), ('relatemy anxiety', 0.7087), ('anxiety coming', 0.6151), ('coming childhood', 0.4484), ('relatemy', 0.2925)]",0.6507723
"[('month weed', 0.6024), ('weed induced', 0.5824), ('panic attack', 0.5074), ('cause going', 0.3461), ('induced bad', 0.2748)]",0.6506501
"[('adhd coping', 0.8524), ('coping mechanism', 0.61), ('mechanism function', 0.2317), ('function', 0.1893), ('undiagnosed', 0.1142)]",0.6506489
"[('quit job', 0.5082), ('january june', 0.5076), ('focusing mental', 0.2654), ('health', 0.2576), ('im', 0.1101)]",0.6506418
"[('therapy cbt', 0.754), ('behavioral therapy', 0.6721), ('cognitive behavioral', 0.5326), ('going followup', 0.1381), ('im', 0.1303)]",0.6505819
"[('wife depression', 0.7888), ('hole suffer', 0.4288), ('im struggeling', 0.249), ('silent', 0.2423), ('everyday fall', 0.2104)]",0.65048474
"[('xanax anxiety', 0.7655), ('martin pharmacy', 0.4641), ('ive started', 0.2703), ('taking', 0.2624), ('big difference', 0.2032)]",0.6503809
"[('depression diagnosis', 0.8004), ('depressed know', 0.613), ('dissatisfied', 0.3635), ('possible severely', 0.2631), ('know actually', 0.1446)]",0.6503512
"[('insomnia haha', 0.7151), ('late havent', 0.5005), ('bed', 0.3784), ('stay', 0.2209), ('severe', 0.0639)]",0.65032893
